_id,event,match,alliance,team,scout,pregame.startPosition.x,pregame.startPosition.y,pregame.preload,start,actions[0].time,actions[1].time,actions[2].time,actions[3].time,actions[4].time,actions[5].time,actions[6].time,actions[7].time,actions[8].time,actions[9].time,actions[10].time,actions[11].time,actions[12].time,actions[13].time,actions[14].time,actions[15].time,actions[16].time,actions[17].time,actions[18].time,actions[19].time,actions[20].time,actions[21].time,actions[22].time,actions[23].time,actions[24].time,actions[25].time,actions[26].time,actions[27].time,actions[28].time,actions[29].time,actions[30].time,actions[31].time,actions[32].time,actions[33].time,actions[34].time,actions[35].time,actions[36].time,actions[37].time,actions[38].time,actions[39].time,actions[40].time,actions[41].time,actions[42].time,actions[43].time,actions[44].time,actions[45].time,actions[46].time,actions[47].time,actions[48].time,actions[49].time,actions[50].time,actions[51].time,actions[52].time,actions[53].time,actions[54].time,actions[55].time,actions[56].time,actions[57].time,actions[58].time,actions[59].time,actions[60].time,actions[61].time,actions[0].action,actions[1].action,actions[2].action,actions[3].action,actions[4].action,actions[5].action,actions[6].action,actions[7].action,actions[8].action,actions[9].action,actions[10].action,actions[11].action,actions[12].action,actions[13].action,actions[14].action,actions[15].action,actions[16].action,actions[17].action,actions[18].action,actions[19].action,actions[20].action,actions[21].action,actions[22].action,actions[23].action,actions[24].action,actions[25].action,actions[26].action,actions[27].action,actions[28].action,actions[29].action,actions[30].action,actions[31].action,actions[32].action,actions[33].action,actions[34].action,actions[35].action,actions[36].action,actions[37].action,actions[38].action,actions[39].action,actions[40].action,actions[41].action,actions[42].action,actions[43].action,actions[44].action,actions[45].action,actions[46].action,actions[47].action,actions[48].action,actions[49].action,actions[50].action,actions[51].action,actions[52].action,actions[53].action,actions[54].action,actions[55].action,actions[56].action,actions[57].action,actions[58].action,actions[59].action,actions[60].action,actions[61].action,actions[0].location,actions[1].location,actions[2].location,actions[3].location,actions[4].location,actions[5].location,actions[6].location,actions[7].location,actions[8].location,actions[9].location,actions[10].location,actions[11].location,actions[12].location,actions[13].location,actions[14].location,actions[15].location,actions[16].location,actions[17].location,actions[18].location,actions[19].location,actions[20].location,actions[21].location,actions[22].location,actions[23].location,actions[24].location,actions[25].location,actions[26].location,actions[27].location,actions[28].location,actions[29].location,actions[30].location,actions[31].location,actions[32].location,actions[33].location,actions[34].location,actions[35].location,actions[36].location,actions[37].location,actions[38].location,actions[39].location,actions[40].location,actions[41].location,actions[42].location,actions[43].location,actions[44].location,actions[45].location,actions[46].location,actions[47].location,actions[48].location,actions[49].location,actions[50].location,actions[51].location,actions[52].location,actions[53].location,actions[54].location,actions[55].location,actions[56].location,actions[57].location,actions[58].location,actions[59].location,actions[60].location,actions[61].location,actions[0].item,actions[1].item,actions[2].item,actions[3].item,actions[4].item,actions[5].item,actions[6].item,actions[7].item,actions[8].item,actions[9].item,actions[10].item,actions[11].item,actions[12].item,actions[13].item,actions[14].item,actions[15].item,actions[16].item,actions[17].item,actions[18].item,actions[19].item,actions[20].item,actions[21].item,actions[22].item,actions[23].item,actions[24].item,actions[25].item,actions[26].item,actions[27].item,actions[28].item,actions[29].item,actions[30].item,actions[31].item,actions[32].item,actions[33].item,actions[34].item,actions[35].item,actions[36].item,actions[37].item,actions[38].item,actions[39].item,actions[40].item,actions[41].item,actions[42].item,actions[43].item,actions[44].item,actions[45].item,actions[46].item,actions[47].item,actions[48].item,actions[49].item,actions[50].item,actions[51].item,actions[52].item,actions[53].item,actions[54].item,actions[55].item,actions[56].item,actions[57].item,actions[58].item,actions[59].item,actions[60].item,actions[61].item,actions[0].phase,actions[1].phase,actions[2].phase,actions[3].phase,actions[4].phase,actions[5].phase,actions[6].phase,actions[7].phase,actions[8].phase,actions[9].phase,actions[10].phase,actions[11].phase,actions[12].phase,actions[13].phase,actions[14].phase,actions[15].phase,actions[16].phase,actions[17].phase,actions[18].phase,actions[19].phase,actions[20].phase,actions[21].phase,actions[22].phase,actions[23].phase,actions[24].phase,actions[25].phase,actions[26].phase,actions[27].phase,actions[28].phase,actions[29].phase,actions[30].phase,actions[31].phase,actions[32].phase,actions[33].phase,actions[34].phase,actions[35].phase,actions[36].phase,actions[37].phase,actions[38].phase,actions[39].phase,actions[40].phase,actions[41].phase,actions[42].phase,actions[43].phase,actions[44].phase,actions[45].phase,actions[46].phase,actions[47].phase,actions[48].phase,actions[49].phase,actions[50].phase,actions[51].phase,actions[52].phase,actions[53].phase,actions[54].phase,actions[55].phase,actions[56].phase,actions[57].phase,actions[58].phase,actions[59].phase,actions[60].phase,actions[61].phase,actions[1].level,actions[2].level,actions[3].level,actions[4].level,actions[5].level,actions[6].level,actions[9].level,actions[10].level,actions[11].level,actions[12].level,actions[15].level,actions[16].level,actions[19].level,actions[20].level,actions[22].level,actions[23].level,actions[24].level,actions[25].level,actions[26].level,actions[27].level,actions[28].level,actions[29].level,actions[30].level,actions[31].level,actions[32].level,actions[33].level,actions[7].level,actions[13].level,actions[17].level,actions[8].level,actions[14].level,actions[18].level,actions[21].level,actions[35].level,actions[37].level,actions[39].level,actions[41].level,actions[43].level,actions[45].level,actions[47].level,actions[34].level,actions[36].level,actions[38].level,actions[40].level,actions[46].level,actions[48].level,actions[49].level,actions[42].level,actions[44].level,actions[50].level,actions[51].level,actions[52].level,actions[53].level,actions[54].level,actions[55].level,actions[56].level,actions[57].level,actions[58].level,actions[59].level,actions[60].level,actions[61].level,untimed.exitAuto,untimed.buddyClimb,untimed.parkMatch,postgame.strategy[0],postgame.strategy[1],postgame.strategy[2],postgame.strategy[3],postgame.strategy[4],postgame.rating,postgame.driverSkill,postgame.speed,postgame.thoughts,__v,climb.time,climb.type,climb.fails,actions[2].branch,actions[1].branch,actions[3].branch,actions[5].branch,actions[7].branch,actions[9].branch,actions[11].branch,actions[4].branch,actions[6].branch,actions[8].branch,actions[0].branch,actions[14].branch,actions[24].branch,actions[20].branch,actions[22].branch,actions[10].branch,actions[23].branch,actions[12].branch,actions[19].branch,actions[16].branch,actions[18].branch,actions[27].branch,actions[26].branch,actions[17].branch,actions[13].branch,actions[28].branch,actions[25].branch,actions[32].branch,actions[30].branch,actions[41].branch
67e71893b2683c362990ca64,2025mokc,31,red,1802,IvyWing,118,160,true,1743198133831,-1,128,118,116,115,109,100,94,73,60,50,42,34,30,27,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,intake,miss,intake,score,intake,drop,intake,drop,intake,score,intake,drop,intake,score,intake,score,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,preload,reef,reef,barge,barge,ground,ground,ground,ground,barge,reef,ground,ground,processor,ground,processor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,coral,coral,algae,algae,algae,algae,algae,algae,algae,algae,algae,algae,algae,algae,algae,algae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pregame,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,false,algae,pickup,,,,6,7,7,Algae scored in barge is NOT good at all. Cannot score in barge. Tried a few times and failed. Processor is good,0,0,none,0,,,,,,,,,,,,,,,,2,,2,,,,,,,,,,,,
67e71896e2dace2d7008d8c8,2025mokc,31,blue,7064,Cbinder,9,164,true,1743198134147,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,intake,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,preload,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,coral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pregame,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,true,breakdown,,,,,5,5,5,,0,0,none,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67e718ab5e4c6fe4b85cf3ef,2025mokc,31,red,1730,Bread,131,68,true,1743198132734,-1,144,139,136,124,122,120,116,102,96,94,80,77,74,65,57,54,51,44,38,34,29,26,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,intake,miss,intake,score,intake,miss,intake,score,intake,miss,intake,score,intake,score,intake,score,intake,score,intake,score,intake,score,intake,score,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,preload,reef,coral_station_left,reef,coral_station_left,reef,coral_station_left,reef,coral_station_right,reef,coral_station_left,reef,coral_station_left,reef,coral_station_left,reef,coral_station_right,reef,coral_station_right,reef,coral_station_right,reef,coral_station_right,reef,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,coral,coral,coral,coral,coral,coral,coral,coral,coral,coral,coral,coral,coral,coral,coral,coral,coral,coral,coral,coral,coral,coral,coral,coral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pregame,auto,auto,auto,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,4,,4,,3,,3,,3,,1,,,1,,,,,,,,,,,4,3,2,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,false,coral,,,,,9,9,9,"Very quick, did amazing prioritization, did well even with defense bot ",0,9.708,deep,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67e71a37331cf304965e418b,2025mokc,32,red,6647,CaseMiller,118,23,true,1743198596866,-1,125,116,115,111,109,97,95,95,88,84,79,75,72,68,65,60,46,42,41,38,35,26,20,16,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,intake,miss,intake,score,intake,score,intake,score,intake,miss,intake,score,intake,score,intake,score,intake,miss,intake,miss,intake,miss,intake,score,intake,score,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,preload,reef,ground,processor,ground,processor,coral_station_right,reef,coral_station_right,reef,coral_station_right,reef,coral_station_right,reef,coral_station_right,reef,coral_station_right,reef,coral_station_right,reef,coral_station_right,reef,coral_station_right,reef,coral_station_right,reef,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,coral,coral,algae,algae,algae,algae,coral,coral,coral,coral,coral,coral,coral,coral,coral,coral,coral,coral,coral,coral,coral,coral,coral,coral,coral,coral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pregame,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,3,,3,,2,,2,,,3,,2,,,,,,,,,3,2,2,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,true,coral,feeder,,,,6,7,6,,0,0,none,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67e71a3d331cf304965e41ae,2025mokc,32,blue,1825,Gabe Krueger,33,83,true,1743198596478,-1,149,142,137,127,118,109,104,97,90,86,79,75,63,55,48,40,39,39,32,31,30,29,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,intake,score,intake,miss,intake,score,intake,miss,intake,score,intake,score,intake,score,intake,miss,intake,score,intake,miss,intake,score,intake,score,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,preload,reef,coral_station_left,reef,coral_station_left,reef,coral_station_left,reef,coral_station_left,reef,coral_station_left,reef,coral_station_left,reef,coral_station_left,reef,coral_station_left,reef,coral_station_left,reef,coral_station_left,reef,coral_station_left,reef,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,coral,coral,coral,coral,coral,coral,coral,coral,coral,coral,coral,coral,coral,coral,coral,coral,coral,coral,coral,coral,coral,coral,coral,coral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pregame,auto,auto,auto,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,4,,4,,3,,3,,3,,2,,,2,,,,,,,,,,,4,3,3,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,true,coral,,,,,8,8,8,,0,0,none,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67e71a5fb14250c95e145931,2025mokc,32,blue,5268,Cbinder,27,285,true,1743198597535,-1,146,142,139,129,118,111,109,99,96,91,87,84,71,68,56,44,40,36,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,intake,score,intake,score,intake,drop,intake,drop,intake,score,intake,score,intake,drop,intake,miss,intake,score,intake,score,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,preload,reef,coral_station_left,reef,coral_station_left,ground,coral_station_left,ground,coral_station_left,reef,coral_station_left,reef,coral_station_left,ground,coral_station_left,reef,coral_station_left,reef,coral_station_left,reef,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,coral,coral,coral,coral,coral,coral,coral,coral,coral,coral,coral,coral,coral,coral,coral,coral,coral,coral,coral,coral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pregame,auto,auto,auto,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,4,,,,4,,4,,3,,4,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,true,coral,feeder,,,,7,4,7,"Good bot, problems with intake.",0,0,none,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67e71a63dc04716618019372,2025mokc,32,blue,1775,Jay Shipley,21,175,true,1743198595754,-1,128,107,101,95,93,71,64,54,50,47,42,37,33,25,23,20,14,8,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,intake,miss,intake,score,intake,score,intake,score,intake,score,intake,score,intake,score,intake,score,intake,score,intake,score,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,preload,reef,ground,processor,ground,processor,coral_station_right,reef,coral_station_right,reef,coral_station_right,reef,coral_station_right,reef,coral_station_right,reef,coral_station_right,reef,coral_station_right,reef,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,coral,coral,algae,algae,algae,algae,coral,coral,coral,coral,coral,coral,coral,coral,coral,coral,coral,coral,coral,coral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pregame,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,,,,,2,,3,,3,,2,,,,,,,,,,,,,,3,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,true,cycle,coral,feeder,pickup,,6,6,6,This robot is a well rounded robot. They really score most of their points in the processor.,0,0,none,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67e71a65dc04716618019381,2025mokc,32,red,5809,Bread,126,216,true,1743198596005,-1,148,137,127,118,112,105,101,95,93,88,82,72,62,58,48,37,34,20,18,9,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,intake,score,intake,score,intake,score,intake,score,intake,score,intake,score,intake,score,intake,score,intake,miss,intake,miss,intake,miss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,preload,reef,coral_station_right,reef,coral_station_right,reef,coral_station_right,reef,coral_station_right,reef,coral_station_left,reef,reef,barge,coral_station_left,reef,coral_station_left,reef,coral_station_right,reef,coral_station_left,reef,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,coral,coral,coral,coral,coral,coral,coral,coral,coral,coral,coral,coral,algae,algae,coral,coral,coral,coral,coral,coral,coral,coral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pregame,auto,auto,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,4,,4,,4,,3,3,4,,1,,,,,,,,,,,,,,3,,1,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,true,cycle,coral,,,,8,8,8,"Really quick with their movements and inputs, and was very consistent ",0,0,none,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67e71d4143320dc5d0911014,2025mokc,33,blue,5126,Cbinder,41,99,true,1743199372554,-1,135,124,121,117,115,104,96,92,80,70,55,43,38,35,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,intake,score,intake,score,intake,score,intake,score,intake,score,intake,score,intake,score,intake,miss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,preload,reef,coral_station_right,reef,coral_station_left,reef,coral_station_left,reef,coral_station_left,reef,coral_station_left,reef,coral_station_left,reef,coral_station_left,reef,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,coral,coral,coral,coral,coral,coral,coral,coral,coral,coral,coral,coral,coral,coral,coral,coral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pregame,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,4,,4,,4,,4,,4,,,,,,,,,,,,,,,,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,false,coral,,,,,6,6,4,,0,0,none,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67e71d41e00ccef05b1157cd,2025mokc,33,red,1288,CaseMiller,126,66,true,1743199372229,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,intake,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,preload,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,coral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pregame,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,true,defense,,,,,3,2,5,,0,0,none,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67e71d4443320dc5d0911023,2025mokc,33,red,1763,FishLord567,122,281,true,1743199371735,-1,125,104,92,69,59,50,40,31,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,intake,score,intake,score,intake,score,intake,miss,intake,drop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,preload,reef,coral_station_right,reef,coral_station_right,reef,coral_station_right,reef,ground,ground,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,coral,coral,coral,coral,coral,coral,coral,coral,algae,algae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pregame,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,3,,3,,,,,,,,,,,,,,,,,,,,,,3,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,true,coral,,,,,6,5,7,,0,0,none,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67e71d4ee00ccef05b1157dd,2025mokc,33,blue,1806,Quareality,15,292,true,1743199375135,-1,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,intake,drop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,preload,ground,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,coral,coral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pregame,teleOp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,true,defense,,,,,5,5,6,"Rammed a lot of robots, didn't move during auto",0,0,none,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67e71d578e194c0b535673c8,2025mokc,33,red,2457,443sml06,134,164,true,1743199373341,-1,127,117,110,104,97,91,79,73,67,47,45,34,31,28,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,intake,intake,drop,score,intake,score,intake,score,intake,score,intake,drop,intake,drop,intake,score,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,preload,none,ground,reef,coral_station_left,reef,coral_station_left,reef,coral_station_left,reef,reef,ground,reef,ground,coral_station_left,reef,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,coral,algae,algae,coral,coral,coral,coral,coral,coral,coral,algae,algae,algae,algae,coral,coral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pregame,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,3,,3,3,,3,3,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,false,coral,feeder,,,,6,7,6,medium speed very unstable to it took a minute to line up for coral,0,0,none,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67e71d6943320dc5d0911079,2025mokc,33,red,1763,741jj17,31,61,true,1743199411158,-1,153,107,97,76,68,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,intake,score,intake,score,intake,score,intake,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,preload,reef,coral_station_right,reef,coral_station_right,reef,reef,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,coral,coral,coral,coral,coral,coral,algae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pregame,auto,teleOp,teleOp,teleOp,teleOp,teleOp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,3,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,true,cycle,feeder,moral,,,4,5,4,,0,0,none,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67e71d6b605b17ecd32b8d38,2025mokc,33,blue,3160,Par,146,169,true,1743199373954,-1,147,117,108,105,99,93,89,85,76,69,64,59,51,44,36,27,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,intake,drop,intake,score,intake,score,intake,drop,intake,score,intake,score,intake,score,intake,drop,intake,drop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,preload,ground,coral_station_left,reef,coral_station_left,reef,reef,ground,coral_station_left,reef,coral_station_left,reef,coral_station_left,reef,coral_station_left,ground,coral_station_left,ground,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,coral,coral,coral,coral,coral,coral,algae,algae,coral,coral,coral,coral,coral,coral,coral,coral,coral,coral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pregame,auto,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,3,3,3,,3,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,false,coral,,,,,7,7,4,They were fine but we're pretty slow ,0,0,none,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67e71d6cfd40122265d88835,2025mokc,33,red,2457,Bread,125,165,true,1743199372303,-1,119,116,91,88,78,73,61,51,32,26,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,intake,score,intake,miss,intake,score,intake,score,intake,score,intake,score,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,preload,reef,coral_station_left,reef,coral_station_left,reef,coral_station_left,reef,coral_station_left,reef,coral_station_left,reef,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,coral,coral,coral,coral,coral,coral,coral,coral,coral,coral,coral,coral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pregame,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,3,,3,,3,,3,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,false,coral,,,,,6,6,7,Got a lot of L3’s quickly and could take off coral while doing so,0,4.692,shallow,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
